Outliers for BigSolDB:
Index: 15, SMILES: COC(=O)[C@@H](N)CS.Cl, Value: 0.1268
Index: 28807, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.471754
Index: 28808, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.50875
Index: 28809, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.546851
Index: 28810, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.587709
Index: 28811, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.64182
Index: 28812, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.70018
Index: 28902, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.1265
Index: 28923, SMILES: O=Cc1ccc2ccccc2c1, Value: 0.1439
Index: 28924, SMILES: O=Cc1ccc2ccccc2c1, Value: 0.2369
Index: 28961, SMILES: C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O, Value: 0.119738
Index: 28962, SMILES: C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O, Value: 0.123285
Index: 28963, SMILES: C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O, Value: 0.131368
Index: 28964, SMILES: C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O, Value: 0.140276
Index: 28968, SMILES: Cc1ccc2ccccc2c1, Value: 0.1333
Index: 28969, SMILES: Cc1ccc2ccccc2c1, Value: 0.2334
Index: 28970, SMILES: Cc1ccc2ccccc2c1, Value: 0.43
Index: 29120, SMILES: O=[N+]([O-])c1ccc(Cl)c(Cl)c1, Value: 0.1236
Index: 29155, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.11857
Index: 29156, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.13118
Index: 29157, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.14896
Index: 29158, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.16058
Index: 29159, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.17133
Index: 29160, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.1905
Index: 29161, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.20088
Index: 29162, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.21883
Index: 29215, SMILES: C[C@@H]1OC(=O)[C@H](C)OC1=O, Value: 0.1269
Index: 29216, SMILES: C[C@@H]1OC(=O)[C@H](C)OC1=O, Value: 0.1775
Index: 29227, SMILES: O=C(O)c1ccccc1O, Value: 0.144
Index: 29228, SMILES: O=C(O)c1ccccc1O, Value: 0.161
Index: 29229, SMILES: O=C(O)c1ccccc1O, Value: 0.173
Index: 29230, SMILES: O=C(O)c1ccccc1O, Value: 0.195
Index: 29231, SMILES: O=C(O)c1ccccc1O, Value: 0.214
Index: 29301, SMILES: CC(C)Cc1ccc([C@H](C)C(=O)O)cc1, Value: 0.1279
Index: 29302, SMILES: CC(C)Cc1ccc([C@H](C)C(=O)O)cc1, Value: 0.1441
Index: 29303, SMILES: CC(C)Cc1ccc([C@H](C)C(=O)O)cc1, Value: 0.1581
Index: 29304, SMILES: CC(C)Cc1ccc([C@H](C)C(=O)O)cc1, Value: 0.1694
Index: 29305, SMILES: CC(C)Cc1ccc([C@H](C)C(=O)O)cc1, Value: 0.1897
Index: 29306, SMILES: CC(C)Cc1ccc([C@H](C)C(=O)O)cc1, Value: 0.2012
Index: 29307, SMILES: CC(C)Cc1ccc([C@H](C)C(=O)O)cc1, Value: 0.2088
Index: 29362, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.1273
Index: 29363, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.1528
Index: 29364, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.1876
Index: 29365, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.2219
Index: 29366, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.2645
Index: 29367, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.3051
Index: 29368, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.3505
Index: 29369, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.4051
Index: 29421, SMILES: C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O, Value: 0.1291
Index: 29422, SMILES: C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O, Value: 0.1575
Index: 29436, SMILES: O=C(O)CCCCCCCCC(=O)O, Value: 0.1162
Index: 29437, SMILES: O=C(O)CCCCCCCCC(=O)O, Value: 0.1282
Index: 29438, SMILES: O=C(O)CCCCCCCCC(=O)O, Value: 0.1372
Index: 29439, SMILES: O=C(O)CCCCCCCCC(=O)O, Value: 0.1461
Index: 29440, SMILES: O=C(O)CCCCCCCCC(=O)O, Value: 0.1613
Index: 29509, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.1301
Index: 29510, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.1638
Index: 29511, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.2199
Index: 29512, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.2832
Index: 29513, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.361
Index: 29514, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.4089
Index: 29515, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.4581
Index: 29516, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.5135
Index: 29517, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.5679
Index: 29518, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.6477
Index: 29519, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.7116
Index: 29520, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.7774
Index: 29521, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.8417
Index: 29522, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.8959
Index: 29549, SMILES: O=C(Oc1ccccc1)c1ccccc1O, Value: 0.2751
Index: 29550, SMILES: O=C(Oc1ccccc1)c1ccccc1O, Value: 0.7019
Index: 29558, SMILES: CCCCCCCCCCCCCCCC(=O)O, Value: 0.1525
Index: 29559, SMILES: CCCCCCCCCCCCCCCC(=O)O, Value: 0.2103
Index: 29560, SMILES: CCCCCCCCCCCCCCCC(=O)O, Value: 0.2617
Index: 29561, SMILES: CCCCCCCCCCCCCCCC(=O)O, Value: 0.3168
Index: 29562, SMILES: CCCCCCCCCCCCCCCC(=O)O, Value: 0.3801
Index: 29582, SMILES: O=C(Oc1ccccc1)Oc1ccccc1, Value: 0.1396
Index: 29604, SMILES: C1CN2CCN1CC2, Value: 0.259
Index: 29605, SMILES: C1CN2CCN1CC2, Value: 0.307
Index: 29606, SMILES: C1CN2CCN1CC2, Value: 0.353
Index: 29607, SMILES: C1CN2CCN1CC2, Value: 0.39
Index: 29608, SMILES: C1CN2CCN1CC2, Value: 0.438
Index: 29609, SMILES: C1CN2CCN1CC2, Value: 0.489
Index: 29610, SMILES: C1CN2CCN1CC2, Value: 0.546
Index: 29611, SMILES: C1CN2CCN1CC2, Value: 0.602
Index: 29612, SMILES: C1CN2CCN1CC2, Value: 0.284
Index: 29613, SMILES: C1CN2CCN1CC2, Value: 0.333
Index: 29614, SMILES: C1CN2CCN1CC2, Value: 0.363
Index: 29615, SMILES: C1CN2CCN1CC2, Value: 0.412
Index: 29616, SMILES: C1CN2CCN1CC2, Value: 0.459
Index: 29617, SMILES: C1CN2CCN1CC2, Value: 0.515
Index: 29618, SMILES: C1CN2CCN1CC2, Value: 0.574
Index: 29619, SMILES: C1CN2CCN1CC2, Value: 0.644
Index: 29667, SMILES: CCCCCCCCCCCCCCCCCC(=O)O, Value: 0.1223
Index: 29668, SMILES: CCCCCCCCCCCCCCCCCC(=O)O, Value: 0.1435
Index: 29669, SMILES: CCCCCCCCCCCCCCCCCC(=O)O, Value: 0.1789
Index: 29670, SMILES: CCCCCCCCCCCCCCCCCC(=O)O, Value: 0.2101
Index: 29676, SMILES: CC(=O)Oc1ccccc1C(=O)O, Value: 0.118
Index: 29677, SMILES: CC(=O)Oc1ccccc1C(=O)O, Value: 0.128
Index: 29678, SMILES: CC(=O)Oc1ccccc1C(=O)O, Value: 0.143
Index: 29679, SMILES: CC(=O)Oc1ccccc1C(=O)O, Value: 0.153
Index: 29680, SMILES: CC(=O)Oc1ccccc1C(=O)O, Value: 0.167
Index: 29717, SMILES: O=C(O)Cn1cnnn1, Value: 0.1195
Index: 29718, SMILES: O=C(O)Cn1cnnn1, Value: 0.1432
Index: 29731, SMILES: Nc1cccc(N)n1, Value: 0.12011
Index: 29732, SMILES: Nc1cccc(N)n1, Value: 0.14734
Index: 29733, SMILES: Nc1cccc(N)n1, Value: 0.15935
Index: 29760, SMILES: c1nc[nH]n1, Value: 0.1294
Index: 29761, SMILES: c1nc[nH]n1, Value: 0.1441
Index: 29762, SMILES: c1nc[nH]n1, Value: 0.1592
Index: 29763, SMILES: c1nc[nH]n1, Value: 0.1756
Index: 29764, SMILES: c1nc[nH]n1, Value: 0.193
Index: 29765, SMILES: c1nc[nH]n1, Value: 0.2114
Index: 29766, SMILES: c1nc[nH]n1, Value: 0.2318
Index: 29767, SMILES: c1nc[nH]n1, Value: 0.2537
Index: 29768, SMILES: c1nc[nH]n1, Value: 0.2779
Index: 29769, SMILES: c1nc[nH]n1, Value: 0.3036
Index: 29770, SMILES: c1nc[nH]n1, Value: 0.332
Index: 29771, SMILES: c1nc[nH]n1, Value: 0.3629
Index: 29772, SMILES: c1nc[nH]n1, Value: 0.3972
Index: 29776, SMILES: COP(=O)(NC(C)=O)SC, Value: 0.11816
Index: 29777, SMILES: COP(=O)(NC(C)=O)SC, Value: 0.13717
Index: 29778, SMILES: COP(=O)(NC(C)=O)SC, Value: 0.16263
Index: 29779, SMILES: COP(=O)(NC(C)=O)SC, Value: 0.19257
Index: 29780, SMILES: COP(=O)(NC(C)=O)SC, Value: 0.2241
Index: 30107, SMILES: CCOc1cc(C=O)ccc1O, Value: 0.124
Index: 30108, SMILES: CCOc1cc(C=O)ccc1O, Value: 0.166
Index: 30109, SMILES: CCOc1cc(C=O)ccc1O, Value: 0.221
Index: 30110, SMILES: CCOc1cc(C=O)ccc1O, Value: 0.294
Index: 30120, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1267
Index: 30121, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1358
Index: 30122, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1451
Index: 30123, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1522
Index: 30124, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1594
Index: 30125, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1676
Index: 30160, SMILES: O=C(O)COc1ccc(Cl)cc1Cl, Value: 0.1322
Index: 30161, SMILES: O=C(O)COc1ccc(Cl)cc1Cl, Value: 0.1531
Index: 30162, SMILES: O=C(O)COc1ccc(Cl)cc1Cl, Value: 0.1764
Index: 30163, SMILES: O=C(O)COc1ccc(Cl)cc1Cl, Value: 0.2013
Index: 30362, SMILES: Cc1cc(C)[nH]n1, Value: 0.1148
Index: 30363, SMILES: Cc1cc(C)[nH]n1, Value: 0.1208
Index: 30364, SMILES: Cc1cc(C)[nH]n1, Value: 0.1276
Index: 30365, SMILES: Cc1cc(C)[nH]n1, Value: 0.1343
Index: 30366, SMILES: Cc1cc(C)[nH]n1, Value: 0.1418
Index: 30367, SMILES: Cc1cc(C)[nH]n1, Value: 0.1495
Index: 30368, SMILES: Cc1cc(C)[nH]n1, Value: 0.1567
Index: 30369, SMILES: Cc1cc(C)[nH]n1, Value: 0.1643
Index: 30370, SMILES: Cc1cc(C)[nH]n1, Value: 0.1712
Index: 30371, SMILES: Cc1cc(C)[nH]n1, Value: 0.1804
Index: 30372, SMILES: Cc1cc(C)[nH]n1, Value: 0.1901
Index: 30373, SMILES: Cc1cc(C)[nH]n1, Value: 0.1994
Index: 30374, SMILES: Cc1cc(C)[nH]n1, Value: 0.211
Index: 30416, SMILES: CC(C)c1ncc[nH]1, Value: 0.1153
Index: 30417, SMILES: CC(C)c1ncc[nH]1, Value: 0.1211
Index: 30418, SMILES: CC(C)c1ncc[nH]1, Value: 0.1262
Index: 30419, SMILES: CC(C)c1ncc[nH]1, Value: 0.1316
Index: 30424, SMILES: COc1cc(CO)ccc1O, Value: 0.149
Index: 30425, SMILES: COc1cc(CO)ccc1O, Value: 0.237
Index: 30642, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.3685
Index: 30643, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.4303
Index: 30644, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.4717
Index: 30645, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.5538
Index: 30646, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.6106
Index: 30647, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.6837
Index: 30648, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.7555
Index: 30649, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.8487
Index: 30888, SMILES: Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1, Value: 0.1581
Index: 30889, SMILES: Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1, Value: 0.2103
Index: 30890, SMILES: Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1, Value: 0.276
Index: 30950, SMILES: O=c1ccc2ccccc2o1, Value: 0.1705
Index: 30951, SMILES: O=c1ccc2ccccc2o1, Value: 0.2824
Index: 30952, SMILES: CP(=O)(O)O, Value: 0.4588
Index: 30953, SMILES: CP(=O)(O)O, Value: 0.4698
Index: 30954, SMILES: CP(=O)(O)O, Value: 0.4948
Index: 30955, SMILES: CP(=O)(O)O, Value: 0.5162
Index: 30956, SMILES: CP(=O)(O)O, Value: 0.5384
Index: 30957, SMILES: CP(=O)(O)O, Value: 0.5614
Index: 30958, SMILES: CP(=O)(O)O, Value: 0.5899
Index: 31014, SMILES: C/C=C/C(=O)O, Value: 0.2458
Index: 31015, SMILES: C/C=C/C(=O)O, Value: 0.2812
Index: 31016, SMILES: C/C=C/C(=O)O, Value: 0.3104
Index: 31017, SMILES: C/C=C/C(=O)O, Value: 0.3509
Index: 31018, SMILES: C/C=C/C(=O)O, Value: 0.3948
Index: 31019, SMILES: C/C=C/C(=O)O, Value: 0.439
Index: 31115, SMILES: O=P(O)(O)c1ccccc1, Value: 0.12326
Index: 31116, SMILES: O=P(O)(O)c1ccccc1, Value: 0.13426
Index: 31117, SMILES: O=P(O)(O)c1ccccc1, Value: 0.14748
Index: 31118, SMILES: O=P(O)(O)c1ccccc1, Value: 0.16079
Index: 31119, SMILES: O=P(O)(O)c1ccccc1, Value: 0.17665
Index: 31120, SMILES: O=P(O)(O)c1ccccc1, Value: 0.18938
Index: 31121, SMILES: O=P(O)(O)c1ccccc1, Value: 0.20167
Index: 31122, SMILES: O=P(O)(O)c1ccccc1, Value: 0.2176
Index: 31123, SMILES: O=P(O)(O)c1ccccc1, Value: 0.23399
Index: 31124, SMILES: O=P(O)(O)c1ccccc1, Value: 0.25236
Index: 31177, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1151
Index: 31178, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1256
Index: 31179, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1374
Index: 31180, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1475
Index: 31181, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1585
Index: 31182, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1702
Index: 31183, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1816
Index: 31184, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1928
Index: 31185, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.1391
Index: 31186, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.1686
Index: 31187, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.209
Index: 31188, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.2558
Index: 31189, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.3046
Index: 31190, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.3838
Index: 31191, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.4827
Index: 31192, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.6168
Index: 31193, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.8056
Index: 31194, SMILES: Cc1ccc(N=C2SCC3CCCN2C3)cc1, Value: 0.145
Index: 31195, SMILES: Cc1ccc(N=C2SCC3CCCN2C3)cc1, Value: 0.157
Index: 31196, SMILES: Cc1ccc(N=C2SCC3CCCN2C3)cc1, Value: 0.171
Index: 31197, SMILES: Cc1ccc(N=C2SCC3CCCN2C3)cc1, Value: 0.193
Index: 31198, SMILES: Cc1ccc(N=C2SCC3CCCN2C3)cc1, Value: 0.209
Index: 31204, SMILES: CC(C)c1ccc(N=C2SCC3CCCN2C3)cc1, Value: 0.143
Index: 31205, SMILES: CC(C)c1ccc(N=C2SCC3CCCN2C3)cc1, Value: 0.154
Index: 31206, SMILES: CC(C)c1ccc(N=C2SCC3CCCN2C3)cc1, Value: 0.164
Index: 31207, SMILES: CC(C)c1ccc(N=C2SCC3CCCN2C3)cc1, Value: 0.182
Index: 31208, SMILES: CC(C)c1ccc(N=C2SCC3CCCN2C3)cc1, Value: 0.194
Index: 31246, SMILES: O=[N+]([O-])c1ccc(S(=O)(=O)Nc2nccs2)cc1, Value: 0.809
Index: 31396, SMILES: O=C(O)c1ccccc1, Value: 0.1665
Index: 31397, SMILES: O=C(O)c1ccccc1, Value: 0.1801
Index: 31398, SMILES: O=C(O)c1ccccc1, Value: 0.1922
Index: 31399, SMILES: O=C(O)c1ccccc1, Value: 0.2033
Index: 31400, SMILES: O=C(O)c1ccccc1, Value: 0.2114
Index: 31401, SMILES: O=C(O)c1ccccc1, Value: 0.2194
Index: 31402, SMILES: O=C(O)c1ccccc1, Value: 0.2274
Index: 31411, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.1741
Index: 31412, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.1788
Index: 31413, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.1856
Index: 31414, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.1937
Index: 31415, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.1989
Index: 31416, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.2094
Index: 31417, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.2194
Index: 31418, SMILES: Cc1ccccc1C(=O)O, Value: 0.1548
Index: 31419, SMILES: Cc1ccccc1C(=O)O, Value: 0.1646
Index: 31420, SMILES: Cc1ccccc1C(=O)O, Value: 0.1805
Index: 31421, SMILES: Cc1ccccc1C(=O)O, Value: 0.1895
Index: 31422, SMILES: Cc1ccccc1C(=O)O, Value: 0.1956
Index: 31423, SMILES: Cc1ccccc1C(=O)O, Value: 0.1967
Index: 31424, SMILES: Cc1ccccc1C(=O)O, Value: 0.2002
Index: 31425, SMILES: Cc1ccccc1C(=O)O, Value: 0.2076
Index: 31426, SMILES: Cc1ccccc1C(=O)O, Value: 0.2194
Index: 31434, SMILES: O=C(O)c1ccc(O)cc1, Value: 0.1159
Index: 31444, SMILES: O=C(O)c1ccccc1, Value: 0.235
Index: 31445, SMILES: O=C(O)c1ccccc1, Value: 0.2499
Index: 31446, SMILES: O=C(O)c1ccccc1, Value: 0.2655
Index: 31447, SMILES: O=C(O)c1ccccc1, Value: 0.2793
Index: 31448, SMILES: O=C(O)c1ccccc1, Value: 0.2897
Index: 31449, SMILES: O=C(O)c1ccccc1, Value: 0.3
Index: 31457, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.2313
Index: 31458, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.247
Index: 31459, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.2621
Index: 31460, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.2749
Index: 31461, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.2867
Index: 31462, SMILES: Cc1cccc(C(=O)O)c1, Value: 0.3055
Index: 31463, SMILES: Cc1ccccc1C(=O)O, Value: 0.2296
Index: 31464, SMILES: Cc1ccccc1C(=O)O, Value: 0.2394
Index: 31465, SMILES: Cc1ccccc1C(=O)O, Value: 0.2499
Index: 31466, SMILES: Cc1ccccc1C(=O)O, Value: 0.2601
Index: 31467, SMILES: Cc1ccccc1C(=O)O, Value: 0.2705
Index: 31468, SMILES: Cc1ccccc1C(=O)O, Value: 0.2807
Index: 31469, SMILES: Cc1ccccc1C(=O)O, Value: 0.294
Index: 31470, SMILES: Cc1ccccc1C(=O)O, Value: 0.3046
Index: 31471, SMILES: O=C(O)c1ccc(O)cc1, Value: 0.1172
Index: 31472, SMILES: O=C(O)c1ccc(O)cc1, Value: 0.1188
Index: 31473, SMILES: O=C(O)c1ccc(O)cc1, Value: 0.1206
Index: 31474, SMILES: O=C(O)c1ccc(O)cc1, Value: 0.1224
Index: 31475, SMILES: O=C(O)c1ccc(O)cc1, Value: 0.1243
Index: 31476, SMILES: O=C(O)c1ccc(O)cc1, Value: 0.126
Index: 31477, SMILES: O=C(O)c1ccc(O)cc1, Value: 0.1279
Index: 31478, SMILES: O=C(O)c1ccc(O)cc1, Value: 0.1299
Index: 31479, SMILES: O=C(O)c1ccccc1[N+](=O)[O-], Value: 0.1172
Index: 31480, SMILES: O=C(O)c1ccccc1[N+](=O)[O-], Value: 0.1219
Index: 31481, SMILES: O=C(O)c1ccccc1[N+](=O)[O-], Value: 0.129
Index: 31482, SMILES: O=C(O)c1ccccc1[N+](=O)[O-], Value: 0.1351
Index: 31483, SMILES: O=C(O)c1ccccc1[N+](=O)[O-], Value: 0.1415
Index: 31484, SMILES: O=C(O)c1ccccc1[N+](=O)[O-], Value: 0.1475
Index: 31485, SMILES: O=C(O)c1ccccc1[N+](=O)[O-], Value: 0.1541
Index: 31486, SMILES: O=C(O)c1ccccc1[N+](=O)[O-], Value: 0.1607
Index: 31541, SMILES: ON(Cc1ccccc1)Cc1ccccc1, Value: 0.119
Index: 31598, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.1261
Index: 31599, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.1424
Index: 31600, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.158
Index: 31601, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.1764
Index: 31602, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.1945
Index: 31603, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.2147
Index: 31604, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.2355
Index: 31640, SMILES: Cc1ccccc1S(N)(=O)=O, Value: 0.1221
Index: 31641, SMILES: Cc1ccccc1S(N)(=O)=O, Value: 0.1331
Index: 31642, SMILES: Cc1ccccc1S(N)(=O)=O, Value: 0.1426
Index: 31643, SMILES: Cc1ccccc1S(N)(=O)=O, Value: 0.1558
Index: 31644, SMILES: Cc1ccccc1S(N)(=O)=O, Value: 0.1683
Index: 31664, SMILES: NS(=O)(=O)c1ccccc1, Value: 0.1201
Index: 31665, SMILES: NS(=O)(=O)c1ccccc1, Value: 0.1264
Index: 31666, SMILES: NS(=O)(=O)c1ccccc1, Value: 0.1339
Index: 31667, SMILES: NS(=O)(=O)c1ccccc1, Value: 0.142
Index: 31668, SMILES: NS(=O)(=O)c1ccccc1, Value: 0.1512
Index: 31669, SMILES: NS(=O)(=O)c1ccccc1, Value: 0.1605
Index: 31670, SMILES: NS(=O)(=O)c1ccccc1, Value: 0.1713
Index: 31671, SMILES: NS(=O)(=O)c1ccccc1, Value: 0.181
Index: 31672, SMILES: NS(=O)(=O)c1ccccc1, Value: 0.1951
Index: 31673, SMILES: NS(=O)(=O)c1ccccc1, Value: 0.2096
Index: 31683, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.15862
Index: 31684, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.159
Index: 31685, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.1594
Index: 31686, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.15991
Index: 31687, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.16031
Index: 31688, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.16055
Index: 31689, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.16079
Index: 31690, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.16094
Index: 31691, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.16125
Index: 31692, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.16163
Index: 31693, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.16201
Index: 31823, SMILES: O=C(O)CCCC(=O)O, Value: 0.1698
Index: 31824, SMILES: O=C(O)CCCC(=O)O, Value: 0.1836
Index: 31825, SMILES: O=C(O)CCCC(=O)O, Value: 0.1979
Index: 31826, SMILES: O=C(O)CCCC(=O)O, Value: 0.2281
Index: 31827, SMILES: O=C(O)CCCC(=O)O, Value: 0.2508
